"~id","~labels","name","ID","weight","Coordinate","link"
"3605","INF","southern Zagros Mountains","INF1579",,"Lon: 50.0000°E, Lat: 31.0000°N",
"3606","INF","southwest mountainous watershed","INF1580",,"Lon: 117.5852°E, Lat: 26.1536°N",
"3607","INF","southwest of China","INF1581",,"Lon: 103.9526°E, Lat: 29.5456°N",
"3608","INF","southwest Sweden","INF1582",,"Lon: 13.0195°E, Lat: 58.5897°N",
"3609","INF","southwestern Annapurna Range of the central Nepalese Himalaya","INF1583",,"Lon: 83.8200°E, Lat: 28.5917°N",
"3610","INF","southwestern Bhutan","INF1584",,"Lon: 89.2903°E, Lat: 27.5142°N",
"3611","INF","Southwestern Japan","INF1585",,"Lon: 136.6705°E, Lat: 37.1504°N",
"3612","INF","southwestern part of the Bhutan Himalayas","INF1586",,"Lon: 89.6419°E, Lat: 27.1706°N",
"3613","INF","Southwestern region of China","INF1587",,"Lon: 103.1526°E, Lat: 28.3449°N",
"3614","INF","southwestern region of Cyprus","INF1588",,"Lon: 32.8742°E, Lat: 34.8226°N",
"3615","INF","southwestern region of India in the state of Karnataka","INF1589",,"Lon: 75.7139°E, Lat: 14.9716°N",
"3616","INF","Spain","INF1590",,"Lon: 3.7038°W, Lat: 40.4168°N",
"3617","INF","Sperchios River basin","INF1591",,"Lon: 22.9478°E, Lat: 39.1977°N",
"3618","INF","Sri Lanka","INF1592",,"Lon: 80.7718°E, Lat: 7.8731°N",
"3619","INF","SS87 national road","INF1593",,"Lon: 19.0958°E, Lat: 45.7106°N",
"3620","INF","St. Bernard","INF1594",,"Lon: 7.1264°W, Lat: 45.8694°N",
"3621","INF","Staffora River basin","INF1595",,"Lon: 9.1702°E, Lat: 44.9815°N",
"3622","INF","state capital of Himachal","INF1596",,"Lon: 77.1623°E, Lat: 31.1048°N",
"3623","INF","STEC","INF1597",,"Lon: 100.5933°E, Lat: 13.8962°N",
"3624","INF","Styrian Basin in Austria","INF1598",,"Lon: 15.2494°E, Lat: 47.2838°N",
"3625","INF","Subao River basin","INF1599",,"Lon: 108.2991°E, Lat: 22.4287°N",
"3626","INF","Subcarpathian","INF1600",,"Lon: 22.5976°E, Lat: 48.7244°N",
"3627","INF","Subcarpathian chain","INF1601",,"Lon: 24.8627°E, Lat: 49.3943°N",
"3628","INF","Subcarpathian sector of the Prahova River","INF1602",,"Lon: 26.0572°E, Lat: 45.2732°N",
"3629","INF","sub-Himalayan region of Pakistan","INF1603",,"Lon: 73.2432°E, Lat: 34.0479°N",
"3630","INF","Sub-Himalayas","INF1604",,"Lon: 77.2090°E, Lat: 28.3692°N",
"3631","INF","Suichuan","INF1605",,"Lon: 114.5319°E, Lat: 27.8129°N",
"3632","INF","Sultan Mountains","INF1606",,"Lon: 29.9842°E, Lat: 37.1812°N",
"3633","INF","Sultan Mountains of south - western Turkey","INF1607",,"Lon: 30.8623°E, Lat: 37.2678°N",
"3634","INF","Sumatra","INF1608",,"Lon: 101.2559°E, Lat: 0.7893°N",
"3635","INF","Summit Ridge","INF1609",,"Lon: 124.1732°E, Lat: 8.9052°N",
"3636","INF","surrounding area of Dujiangyan","INF1610",,"Lon: 103.6191°E, Lat: 31.0055°N",
"3637","INF","Suusamyr","INF1611",,"Lon: 73.7872°E, Lat: 42.0808°N",
"3638","INF","Suusamyr valley","INF1612",,"Lon: 73.6901°E, Lat: 42.0989°N",
"3639","INF","Suusamyr Valley and on the southern slopes of the adjacent Suusamyr Range","INF1613",,"Lon: 73.7434°E, Lat: 42.0756°N",
"3640","INF","SW - Germany","INF1614",,"Lon: 9.6096°E, Lat: 48.7826°N",
"3641","INF","SW coast of Dakar","INF1615",,"Lon: 17.4417°W, Lat: 14.7167°N",
"3642","INF","Swabian Alb valleys","INF1616",,"Lon: 9.4117°E, Lat: 48.4148°N",
"3643","INF","Switzerland","INF1617",,"Lon: 8.2275°E, Lat: 46.8182°N",
"3644","INF","Tachia River","INF1618",,"Lon: 120.4018°E, Lat: 23.4781°N",
"3645","INF","Taibai County","INF1619",,"Lon: 107.3763°E, Lat: 33.9733°N",
"3646","INF","Taihe open pit iron mine in Xichang","INF1620",,"Lon: 102.2634°E, Lat: 27.8108°N",
"3647","INF","Taiwan","INF1621",,"Lon: 121.5654°E, Lat: 23.6978°N",
"3648","INF","Taiyuan City","INF1622",,"Lon: 112.5489°E, Lat: 37.8706°N",
"3649","INF","Tajan Watershed in northern Iran","INF1623",,"Lon: 49.2087°E, Lat: 36.2824°N",
"3650","INF","Talanad","INF1624",,"Lon: 75.0322°E, Lat: 15.7223°N",
"3651","INF","Taleghan - Alamut basin of Iran","INF1625",,"Lon: 50.5215°E, Lat: 36.2106°N",
"3652","INF","Taleghan basin","INF1626",,"Lon: 50.5215°E, Lat: 36.2106°N",
"3653","INF","Taleghan basin of Alborz province","INF1627",,"Lon: 50.5215°E, Lat: 36.2106°N",
"3654","INF","Tamenglong and Senapati districts","INF1628",,"Lon: 93.5678°E, Lat: 24.7759°N",
"3655","INF","Tamil Nadu","INF1629",,"Lon: 78.9591°E, Lat: 11.1271°N",
"3656","INF","Tan Uyen district of Vietnam","INF1630",,"Lon: 106.4591°E, Lat: 11.5965°N",
"3657","INF","Tanarello stream","INF1631",,"Lon: 15.2250°E, Lat: 40.0553°N",
"3658","INF","Taojiang County","INF1632",,"Lon: 111.2477°E, Lat: 28.9050°N",
"3659","INF","Taounate - Ain Aicha and Tahar Souk regions in the central part of the Rif Mountains in Morocco","INF1633",,"Lon: 4.6347°W, Lat: 34.5415°N",
"3660","INF","Taounate city","INF1634",,"Lon: 4.6429°W, Lat: 34.5483°N",
"3661","INF","Taziping","INF1635",,"Lon: 29.1234°E, Lat: 79.8532°N",
"3662","INF","Tebat Karai","INF1636",,"Lon: 101.8901°E, Lat: 2.5717°N",
"3663","INF","Teesta River in Sikkim Himalaya","INF1637",,"Lon: 88.6646°E, Lat: 27.1635°N",
"3664","INF","Tegucigalpa","INF1638",,"Lon: 87.2068°W, Lat: 14.0723°N",
"3665","INF","Tehran","INF1639",,"Lon: 51.3890°E, Lat: 35.6895°N",
"3666","INF","Tehri","INF1640",,"Lon: 78.3942°E, Lat: 30.3753°N",
"3667","INF","Tehri Garhwal district of Uttarakhand state","INF1641",,"Lon: 78.4311°E, Lat: 30.3717°N",
"3668","INF","Tehri region of the Indian Himalayas","INF1642",,"Lon: 78.3916°E, Lat: 30.3874°N",
"3669","INF","Tehri reservoir","INF1643",,"Lon: 78.4532°E, Lat: 30.3771°N",
"3670","INF","Tehri reservoir rim","INF1644",,"Lon: 78.5075°E, Lat: 30.3998°N",
"3671","INF","Tekeze River basins","INF1645",,"Lon: 38.0146°E, Lat: 13.2348°N",
"3672","INF","Terrain","INF1646",,"Lon: 0.1495°E, Lat: 51.5002°N",
"3673","INF","Terzona catchment","INF1647",,"Lon: 9.1895°E, Lat: 44.4777°N",
"3674","INF","Tevankarai Ar sub-watershed","INF1648",,"Lon: 77.3870°E, Lat: 11.1060°N",
"3675","INF","Texas","INF1649",,"Lon: 99.9018°W, Lat: 31.9686°N",
"3676","INF","Teziutlan municipality","INF1650",,"Lon: 97.4519°W, Lat: 18.0810°N",
"3677","INF","TGP","INF1651",,"Lon: 118.2934°E, Lat: 28.1466°N",
"3678","INF","TGR","INF1652",,"Lon: 110.6088°E, Lat: 30.8607°N",
"3679","INF","TGR region on the Yangtze River in Zigui County","INF1653",,"Lon: 110.6254°E, Lat: 30.7236°N",
"3680","INF","TGRA","INF1654",,"Lon: 90.4253°E, Lat: 24.4246°N",
"3681","INF","Thailand","INF1655",,"Lon: 100.9925°E, Lat: 15.8700°N",
"3682","INF","Thalanad","INF1656",,"Lon: 76.1196°E, Lat: 11.4186°N",
"3683","INF","the Central Italian Alps","INF1657",,"Lon: 10.4515°E, Lat: 46.5596°N",
"3684","INF","the city of Loja","INF1658",,"Lon: 79.2153°W, Lat: 3.9937°S",
"3685","INF","the eastern slopes of Sabalan","INF1659",,"Lon: 48.0423°E, Lat: 38.2533°N",
"3686","INF","the Kuenlun Mountains in the northern Tibetan Plateau","INF1660",,"Lon: 86.6666°E, Lat: 36.0000°N",
"3687","INF","The mountainous area of southwest China","INF1661",,"Lon: 104.0°E, Lat: 28.0°N",
"3688","INF","The national road 11 linking Mateur to Beja","INF1662",,"Lon: 9.5°E, Lat: 36.5°N",
"3689","INF","The North-easternmost sector of Sicily","INF1663",,"Lon: 13.5°E, Lat: 38.0°N",
"3690","INF","The Republic of Korea","INF1664",,"Lon: 127.5°E, Lat: 36.0°N",
"3691","INF","The Three Gorges dam","INF1665",,"Lon: 111.0°E, Lat: 30.8°N",
"3692","INF","The Valtellina Valley","INF1666",,"Lon: 9.6°E, Lat: 46.2°N",
"3693","INF","The volcanic island of","INF1667",,"Lon: -132.0°W, Lat: 38.0°N",
"3694","INF","The western flanks of the Western Ghats","INF1668",,"Lon: 73.5°E, Lat: 16.5°N",
"3695","INF","The Zhongxian-Shizhu Segment in the Three Gorges Reservoir region of China","INF1669",,"Lon: 108.2°E, Lat: 30.7°N",
"3696","INF","Theni district","INF1670",,"Lon: 77.4776°E, Lat: 9.9696°N",
"3697","INF","Three Georges","INF1671",,"Lon: 111.0°E, Lat: 30.0°N",
"3698","INF","Three - Gorge Reservoir","INF1672",,"Lon: 111.1176°E, Lat: 30.8231°N",
"3699","INF","Three Gorges","INF1673",,"Lon: 111.0°E, Lat: 30.0°N",
"3700","INF","Three Gorges areas in China","INF1674",,"Lon: 111.0°E, Lat: 30.0°N",
"3701","INF","Three Gorges areas in China","INF1675",,"Lon: 0°E, Lat: 0°N",
"3702","INF","Three Gorges Reservoir area - Longshuigou landslide in Fengjie County of Chongqing city in China","INF1676",,"Lon: 107.7659°E, Lat: 31.2743°N",
"3703","INF","Three Gorges Reservoir area of the Yangtze River","INF1677",,"Lon: 111.4540°E, Lat: 30.8231°N",
"3704","INF","Three Gorges Reservoir area to the Padang section","INF1678",,"Lon: 108.0920°E, Lat: 30.8357°N",
"3705","INF","Three Gorges Reservoir region of China","INF1679",,"Lon: 111.4540°E, Lat: 30.8231°N",
"3706","INF","Thua Thien Hue province of Vietnam","INF1680",,"Lon: 107.5915°E, Lat: 16.4498°N",
"3707","INF","Tianshan Mountains in Northwestern Basins","INF1681",,"Lon: 86.0844°E, Lat: 43.7931°N",
"3708","INF","Tianshui","INF1682",,"Lon: 105.7316°E, Lat: 34.5794°N",
"3709","INF","Tianshui seismic zone","INF1683",,"Lon: 105.6736°E, Lat: 34.5543°N",
"3710","INF","Tibet","INF1684",,"Lon: 88.7879°E, Lat: 31.9686°N",
"3711","INF","Tibet in China","INF1685",,"Lon: 88.7879°E, Lat: 31.9686°N",
"3712","INF","Tikoy","INF1686",,"Lon: 122.754°E, Lat: 13.357°N",
"3713","INF","Tinau watershed","INF1687",,"Lon: 83.866°E, Lat: 27.427°N",
"3714","INF","Tipari to Ghuttu highway corridors in the Garhwal Himalaya","INF1688",,"Lon: 78.5558°E, Lat: 30.8485°N",
"3715","INF","Tizi N'tichka region in the High Atlas","INF1689",,"Lon: 7.4293°W, Lat: 31.7994°N",
"3716","INF","Tokat Turkey","INF1690",,"Lon: 36.5544°E, Lat: 40.422°N",
"3717","INF","Tonggu County","INF1691",,"Lon: 111.9203°E, Lat: 28.4224°N",
"3718","INF","Tonglvshan ancient copper mine site","INF1692",,"Lon: 112.701°E, Lat: 29.7635°N",
"3719","INF","Tonglvshan mining","INF1693",,"Lon: 112.701°E, Lat: 29.7635°N",
"3720","INF","Tons river valley","INF1694",,"Lon: 78.8807°E, Lat: 30.9936°N",
"3721","INF","topographic elevations","INF1695",,"Lon: 0°, Lat: 0°",
"3722","INF","Torgiovannetto","INF1696",,"Lon: 9.2908°E, Lat: 42.8507°N",
"3723","INF","towns of Phuentsholing and Chukha","INF1697",,"Lon: 89.1973°E, Lat: 26.843°N",
"3724","INF","Trabzon","INF1698",,"Lon: 39.7269°E, Lat: 41.0082°N",
"3725","INF","Trabzon province","INF1699",,"Lon: 39.7269°E, Lat: 41.0082°N",
"3726","INF","Transylvanian Plateaux","INF1700",,"Lon: 25.0419°E, Lat: 46.4388°N",
"3727","INF","Travis County","INF1701",,"Lon: 97.7361°W, Lat: 30.2672°N",
"3728","INF","Tri-City","INF1702",,"Lon: 23.6167°E, Lat: 46.7712°N",
"3729","INF","Trishuli river in Nepal","INF1703",,"Lon: 84.3871°E, Lat: 27.9582°N",
"3730","INF","tropical hilly area of Malaysia","INF1704",,"Lon: 101.9758°E, Lat: 4.2105°N",
"3731","INF","tropical region Indonesia","INF1705",,"Lon: 120.9543°E, Lat: -3.0604°S",
"3732","INF","Trung Khanh district of the Cao Bang Province","INF1706",,"Lon: 106.5976°E, Lat: 22.7932°N",
"3733","INF","TRW","INF1707",,"Lon: -118.2538°W, Lat: 34.1721°N",
"3734","INF","Tsao","INF1708",,"Lon: 116.3787°E, Lat: 39.0093°N",
"3735","INF","Tsengwen River Watershed","INF1709",,"Lon: 120.4356°E, Lat: 23.3132°N",
"3736","INF","Tsugawa area of Agano River","INF1710",,"Lon: 138.8314°E, Lat: 37.6107°N",
"3737","INF","Tumen","INF1711",,"Lon: 129.8433°E, Lat: 42.5377°N",
"3738","INF","Tupul landslide","INF1712",,"Lon: 94.0336°E, Lat: 24.5139°N",
"3739","INF","Turbolo River catchment","INF1713",,"Lon: 145.2065°E, Lat: -6.2778°S",
"3740","INF","Turkey","INF1714",,"Lon: 35.2433°E, Lat: 38.9637°N",
"3741","INF","Turkiye","INF1715",,"Lon: 35.2433°E, Lat: 38.9637°N",
"3742","INF","Turnoff Creek rock avalanche in Canada","INF1716",,"Lon: -130.8247°W, Lat: 54.2754°N",
"3743","INF","Turrialba","INF1717",,"Lon: -83.7666°W, Lat: 9.9045°N",
"3744","INF","Tuscany","INF1718",,"Lon: 11.2550°E, Lat: 43.7711°N",
"3745","INF","Tutkabon","INF1719",,"Lon: 117.0254°E, Lat: 0.9892°N",
"3746","INF","Two towns in the Three - Gorge Reservoir area of China","INF1720",,"Lon: 110.9788°E, Lat: 30.8240°N",
"3747","INF","U.K.","INF1721",,"Lon: 0.1276°W, Lat: 51.5074°N",
"3748","INF","U.P.","INF1722",,"Lon: 80.9462°E, Lat: 26.8467°N",
"3749","INF","U.S.","INF1723",,"Lon: 95.7129°W, Lat: 37.0902°N",
"3750","INF","Uatzau","INF1724",,"Lon: 38.9530°E, Lat: 13.0421°N",
"3751","INF","Uatzau basin in northwestern Ethiopia","INF1725",,"Lon: 38.9827°E, Lat: 12.8299°N",
"3752","INF","Ucab","INF1726",,"Lon: 120.6975°E, Lat: 15.0171°N",
"3753","INF","Udi - Iva Valley region of Enugu state","INF1727",,"Lon: 7.4468°E, Lat: 6.5303°N",
"3754","INF","Ujung Loe Watershed","INF1728",,"Lon: 119.3075°E, Lat: 0.6124°S",
"3755","INF","UK","INF1729",,"Lon: 0.1276°W, Lat: 51.5074°N",
"3756","INF","Ulsan","INF1730",,"Lon: 129.3114°E, Lat: 35.5384°N",
"3757","INF","Ulus district of the Bartin province","INF1731",,"Lon: 32.4057°E, Lat: 41.9656°N",
"3758","INF","Umbria","INF1732",,"Lon: 12.4964°E, Lat: 42.9384°N",
"3759","INF","Umyeonsan","INF1733",,"Lon: 126.9464°E, Lat: 37.2594°N",
"3760","INF","United States","INF1734",,"Lon: 95.7129°W, Lat: 37.0902°N",
"3761","INF","upland catchment of river Meenachil","INF1735",,"Lon: 76.8512°E, Lat: 9.9519°N",
"3762","INF","upper basin of Ataturk Dam","INF1736",,"Lon: 37.1679°E, Lat: 37.5645°N",
"3763","INF","upper Blue Nile","INF1737",,"Lon: 35.2268°E, Lat: 12.1425°N",
"3764","INF","upper catchment areas of the Mandakini river","INF1738",,"Lon: 79.1378°E, Lat: 30.7264°N",
"3765","INF","upper catchment of Meenachil river of Kerala","INF1739",,"Lon: 77.1936°E, Lat: 9.6685°N",
"3766","INF","upper Citarum River catchment","INF1740",,"Lon: 107.3276°E, Lat: 6.8846°S",
"3767","INF","upper Indus watershed","INF1741",,"Lon: 76.6393°E, Lat: 33.6844°N",
"3768","INF","upper Jinsha River","INF1742",,"Lon: 101.8216°E, Lat: 29.9604°N",
"3769","INF","Upper Maili Suu river basin","INF1743",,"Lon: 74.7125°E, Lat: 39.7769°N",
"3770","INF","upper Minjiang River Basin","INF1744",,"Lon: 102.8326°E, Lat: 30.0178°N",
"3771","INF","upper northern region of Thailand","INF1745",,"Lon: 100.9925°E, Lat: 18.7900°N",
"3772","INF","upper Nyabarongo catchment","INF1746",,"Lon: 29.6051°E, Lat: -2.0061°N",
"3773","INF","upper part of Badong County","INF1747",,"Lon: 111.8271°E, Lat: 31.0456°N",
"3774","INF","upper Rangit catchment","INF1748",,"Lon: 88.8210°E, Lat: 27.4967°N",
"3775","INF","Upper Rangit River basin of eastern Himalayan","INF1749",,"Lon: 88.9368°E, Lat: 27.6642°N",
"3776","INF","Upper Reaches Area of Red River Basin","INF1750",,"Lon: 105.5641°E, Lat: 23.5926°N",
"3777","INF","upper reaches of the Jinsha River","INF1751",,"Lon: 99.8728°E, Lat: 28.9802°N",
"3778","INF","Upper Sele river Valley","INF1752",,"Lon: 15.0060°E, Lat: 46.3341°N",
"3779","INF","upper Tanarello stream basin","INF1753",,"Lon: 7.7662°E, Lat: 44.2251°N",
"3780","INF","upper western sections of Jammu & Kashmir","INF1754",,"Lon: 74.6691°E, Lat: 33.7782°N",
"3781","INF","upstream of the Minjiang River on the eastern Tibetan Plateau","INF1755",,"Lon: 101.3459°E, Lat: 31.3357°N",
"3782","INF","urban area of Azazga","INF1756",,"Lon: 4.4276°E, Lat: 36.7274°N",
"3783","INF","urban area of Sidi Abdellah","INF1757",,"Lon: -3.0328°E, Lat: 36.7037°N",
"3784","INF","urban area of Wanzhou","INF1758",,"Lon: 108.4120°E, Lat: 30.8150°N",
"3785","INF","urban region of Ouro Preto","INF1759",,"Lon: -43.5282°E, Lat: -20.3800°N",
"3786","INF","Urmia lake basin","INF1760",,"Lon: 46.7717°E, Lat: 37.6046°N",
"3787","INF","Urmia lake basin in northwest Iran","INF1761",,"Lon: 45.0761°E, Lat: 37.5525°N",
"3788","INF","URRB","INF1762",,"Lon: 58.0014°E, Lat: 38.7465°N",
"3789","INF","US","INF1763",,"Lon: 100.4459°W, Lat: 39.7837°N",
"3790","INF","USA","INF1764",,"Lon: 100.4459°W, Lat: 39.7837°N",
"3791","INF","Uttarakashi district","INF1765",,"Lon: 78.4564°E, Lat: 30.7304°N",
"3792","INF","Uttarakhand","INF1766",,"Lon: 78.7714°E, Lat: 30.0668°N",
"3793","INF","Uttarakhand containing","INF1767",,"Lon: 78.7714°E, Lat: 30.0668°N",
"3794","INF","Uttarakhand Himalayas of India","INF1768",,"Lon: 79.0193°E, Lat: 30.0668°N",
"3795","INF","Uttarakhand region of Himalaya","INF1769",,"Lon: 79.0193°E, Lat: 30.0668°N",
"3796","INF","uttarakhand state districts","INF1770",,"Lon: 78.0337°E, Lat: 30.0668°N",
"3797","INF","Uttarkashi district of India","INF1771",,"Lon: 78.4564°E, Lat: 30.7304°N",
"3798","INF","Uttarkashi district of the Uttarakhand state","INF1772",,"Lon: 78.4564°E, Lat: 30.7304°N",
"3799","INF","Uwajima City","INF1773",,"Lon: 132.5594°E, Lat: 33.2203°N",
"3800","INF","Uzbekistan","INF1774",,"Lon: 64.5853°E, Lat: 41.3775°N",
"3801","INF","Valencia","INF1775",,"Lon: 0.3763°W, Lat: 39.4699°N",
"3802","INF","Valjevo City","INF1776",,"Lon: 19.9013°E, Lat: 44.2706°N",
"3803","INF","valley regions of Sikkim Himalaya","INF1777",,"Lon: 88.5399°E, Lat: 27.5329°N",
"3804","INF","Van","INF1778",,"Lon: 42.8719°E, Lat: 38.3732°N",
"3805","INF","Van Chan district","INF1779",,"Lon: 104.7583°E, Lat: 21.6300°N",
"3806","INF","Van Chan district of the Yen Bai Province","INF1780",,"Lon: 104.7583°E, Lat: 21.6300°N",
"3807","INF","Vancouver Island","INF1781",,"Lon: 125.2730°W, Lat: 49.2827°N",
"3808","INF","Vegetated slopes in Malipo","INF1782",,"Lon: 104.0°E, Lat: 25.0°N",
"3809","INF","Vejle Fjord","INF1783",,"Lon: 9.7333°E, Lat: 55.7200°N",
"3810","INF","Vernazza catchment","INF1784",,"Lon: 9.6784°E, Lat: 44.1344°N",
"3811","INF","Viet Nam","INF1785",,"Lon: 108.2772°E, Lat: 14.0583°N",
"3812","INF","Vietnam","INF1786",,"Lon: 108.2772°E, Lat: 14.0583°N",
"3813","INF","Vietnamese Laotian border district","INF1787",,"Lon: 105.5544°E, Lat: 18.2892°N",
"3814","INF","Villa Santa Lucia","INF1788",,"Lon: 123.6992°W, Lat: 52.5872°N",
"3815","INF","village of Rampac Grande in northern Peru","INF1789",,"Lon: 78.0842°W, Lat: 8.8659°S",
"3816","INF","village Podi","INF1790",,"Lon: 120.4219°E, Lat: 10.6017°S",
"3817","INF","Vitoria","INF1791",,"Lon: 2.7358°W, Lat: 42.8595°N",
"3818","INF","Vitravo River catchment","INF1792",,"Lon: 121.9625°E, Lat: 0.5702°N",
"3819","INF","volcanic mountains in West Java Province","INF1793",,"Lon: 107.6179°E, Lat: 6.9175°S",
"3820","INF","Vrancea - Buzau seismogenic region in the Carpathian Mountains","INF1794",,"Lon: 26.6485°E, Lat: 45.8286°N",
"3821","INF","Wadi Watier","INF1795",,"Lon: 35.6586°E, Lat: 26.6984°N",
"3822","INF","Wagirkidul","INF1796",,"Lon: 111.3894°E, Lat: 6.8434°N",
"3823","INF","Waidhofen / Ybbs","INF1797",,"Lon: 14.7710°E, Lat: 47.9658°N",
"3824","INF","Waidhofen an der Ybbs","INF1798",,"Lon: 14.7710°E, Lat: 47.9658°N",
"3825","INF","Waitakere Ranges","INF1799",,"Lon: 174.5144°E, Lat: 36.8373°S",
"3826","INF","Wan county","INF1800",,"Lon: 100.9520°E, Lat: 34.5212°N",
"3827","INF","Wanzhou County","INF1801",,"Lon: 108.3843°E, Lat: 30.8252°N",
"3828","INF","Wanzhou district","INF1802",,"Lon: 108.3853°E, Lat: 30.8071°N",
"3829","INF","Wanzhou district in the Three Gorges Reservoir","INF1803",,"Lon: 108.9076°E, Lat: 30.7913°N",
"3830","INF","Wanzhou district of Chongqing city","INF1804",,"Lon: 108.3853°E, Lat: 30.8071°N",
"3831","INF","Wanzhou in Three Gorges","INF1805",,"Lon: 108.5801°E, Lat: 30.8401°N",
"3832","INF","Wanzhou section","INF1806",,"Lon: 108.3853°E, Lat: 30.8071°N",
"3833","INF","Washington","INF1807",,"Lon: 77.0369°W, Lat: 38.9072°N",
"3834","INF","Washington State","INF1808",,"Lon: 120.7401°W, Lat: 47.7511°N",
"3835","INF","watershed region in northern Taiwan","INF1809",,"Lon: 121.5090°E, Lat: 25.1055°N",
"3836","INF","Wayanad","INF1810",,"Lon: 76.0830°E, Lat: 11.6856°N",
"3837","INF","Wayanad district of Kerala state in India","INF1811",,"Lon: 76.0830°E, Lat: 11.6856°N",
"3838","INF","Wen County","INF1812",,"Lon: 102.7130°E, Lat: 34.8494°N",
"3839","INF","Wenchuan","INF1813",,"Lon: 103.5790°E, Lat: 31.4399°N",
"3840","INF","Wenchuan - Yingxiu","INF1814",,"Lon: 103.2270°E, Lat: 31.0855°N",
"3841","INF","Wenchuan area in southwestern China","INF1815",,"Lon: 103.5790°E, Lat: 31.4399°N",
"3842","INF","Wenchuan County","INF1816",,"Lon: 103.5790°E, Lat: 31.4399°N",
"3843","INF","Wenchuan earthquake","INF1817",,"Lon: 103.3323°E, Lat: 31.0173°N",
"3844","INF","Wenchuan earthquake region of China","INF1818",,"Lon: 103.3323°E, Lat: 31.0173°N",
"3845","INF","West Bengal","INF1819",,"Lon: 87.8550°E, Lat: 22.9868°N",
"3846","INF","West coast","INF1820",,"Lon: 120.0°E, Lat: 18.0°N",
"3847","INF","West Java Province","INF1821",,"Lon: 107.6175°E, Lat: -6.9175°S",
"3848","INF","west of Iran","INF1822",,"Lon: 49.8333°E, Lat: 32.4279°N",
"3849","INF","west of Kermanshah Province","INF1823",,"Lon: 46.2086°E, Lat: 34.3142°N",
"3850","INF","west of the Gat - e Kash village","INF1824",,"Lon: 48.3722°E, Lat: 34.7484°N",
"3851","INF","West Sikkim","INF1825",,"Lon: 88.3000°E, Lat: 27.3333°N",
"3852","INF","West Sikkim district in India","INF1826",,"Lon: 88.3000°E, Lat: 27.3333°N",
"3853","INF","west Turkey","INF1827",,"Lon: 31.1656°E, Lat: 37.0902°N",
